TRAP ID,Certainty,Elevation,Max diameter,Min diameter,Height,Size Category,Surrounding Land Use,Surface Condition,Land Use Source,Robbed,CRM Condition,CRM Intactness,Photo,Campaign,Source,Municipality,Locality,BG Code,AKB Code,Notes
3432,Certain,432,12,10,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Scatter of medium-sized rocks. Road cuts through part of western side. No obvious robbers' trench's.
3433,Certain,436,16,15,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Scatter of medium-sized stones. 1 old robbers' trench.
3434,Certain,437,10,10,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Very shallow, old robbers' trench. Scatter of medium-sized stones."
3435,Certain,435,10,10,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Scatter of medium-sized stones. 1 old robbers' trench.
3437,Certain,432,9,6,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Scatter of medium-sized rocks. No obvious robbers' trench's.
3438,Certain,430,15,10,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Scatter of small stones on the surface.
3439,Certain,446,12,10,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Small stones on the surface of the mound;.
3440,Certain,444,10,10,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Scatter of small stones all over the surface.
3441,Certain,444,12,12,1,Small,Pasture,Pasture,Photo,No,4,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Some stones on top, uneven surface, small/ very shalow dips on top."
3442,Certain,448,15,11,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Overgrown; large stones on the surface.
3443,Certain,448,15,10,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Overgrown, grass; small stones on the surface."
3444,Certain,448,8,8,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Overgrown; small stones on the surface.
3445,Certain,447,8,8,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane,,,,Large stones on the surface of the mound.
3446,Certain,448,10,10,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Overgrown, grass."
3447,Certain,448,8,8,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Small stones on the surface.
3448,Certain,450,10,10,0.5,Small,Pasture,Scrub|Tall Grass,Photo,Yes,3,1,Good,2011,Remote Sensing,Gorno Sahrane,,,,Stones on the surface of robbers' trench.
3449,Certain,454,15,8,0.8,Small,Pasture,Scrub|Tall Grass,Photo,No,3,1,Good,2011,Remote Sensing,Gorno Sahrane,,,,Stones on the surface.
3450,Certain,447,8,5,0.3,Small,Annual Agriculture,Annual Agriculture|Ploughed,Not recorded,No,4,2,None,2011,Remote Sensing,Gorno Sahrane,,,,No obvious robbers' trench's. Pile of stones on top of mound dumped by farmers from surrounding fields.
3452,Certain,449,8,8,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane,,,,Stones on the surface of the mound.
3453,Certain,451,9,8,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Partially destroyed by a nearby road; small stones on the surface.
3454,Certain,454,12,10,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Stones on the surface of the mound.
3455,Certain,430,6,6,0.4,Small,Pasture,Pasture,Photo,No,4,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Scatter of medium-sized stones. No obvious robbers' trench's.
3461,Certain,433,7,5,0.2,Small,Pasture,Pasture,Photo,Yes,5,5,Good,2011,Survey,Gorno Sahrane necropolis,,,,Almost defunct - the middle part taken by robbers' trench and test robbers' trench's around the mound.
3500,Certain,451,25,10,2.5,Medium,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,3,2,Good,2011,Remote Sensing,Gorno Sahrane,,,,"Mound cut in half by road. Long robbers' trench on intact (eastern) side of mound, but overgrown with brambles (hard to accurately determine dimesions/take photos)."
3501,Certain,454,13,6,0.5,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,No,5,5,Good,2011,Remote Sensing,Gorno Sahrane,,,,Completely destroyed (ploughed over repeatedly). Large stones on mound and immediate surrounds.
3502,Certain,450,10,5,1.5,Medium,Pasture,Scrub|Tall Grass,Photo,No,4,2,Good,2011,Remote Sensing,Gorno Sahrane,,,,Scattered large rocks.
3503,Certain,450,10,5,0.2,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,Yes,4,5,Good,2011,Remote Sensing,Gorno Sahrane,,,,"Drainage ditch on immediate eastern side, road on immediate western side and old robbers' trench on south side of mound."
3504,Certain,449,20,20,1.2,Medium,Scrub,Scrub|Tall Grass,Photo,No,4,5,Good,2011,Remote Sensing,Gorno Sahrane,,,,"Defunct mound. Road built down middle of original mound, remains of mound split into 2 small mounds of on either side of road. Completely destroyed. Length best estimate to pre-destruction length."
3505,Certain,447,8,4,0.5,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,No,5,5,Good,2011,Remote Sensing,Gorno Sahrane,,,,Ploughed into a lozenge shape. Overgrown with brambles.
3506,Certain,451,10,8,0.5,Small,Annual Agriculture,Scrub|Tall Grass,Photo,No,4,5,Good,2011,Remote Sensing,Gorno Sahrane,,,,Long grass and scatteed large stones.
3507,Certain,447,45,45,7,Large,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,3,2,Good,2011,Remote Sensing,Gorno Sahrane,,,,"Robbers' trench's almost broken into burial chamber. Fresh litter in and around robbers' trench's. Many exensive robbers' trench's (fresh, ~1 year old for 2 on side of mound). Urgent preservation needed, recent robbries."
3509,Uncertain,456,10,5,0.6,Small,Pasture,Pasture|Scrub,Photo,Yes,5,5,Good,2011,Remote Sensing,Gorno Sahrane,,,,Defunct mound. Destroyed by construction of roads and drainage ditch. Pile of rocks on top. No robbers' trench's.
3510,Certain,461,7,5,1,Small,Annual Agriculture,Annual Agriculture|Ploughed,Survey,Yes,4,3,None,2011,Survey,Gorno Sahrane necropolis,,,,Middle taken out of sides were mound earth.
3511,Certain,461,8,8,1,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stones on top, trench through middle, earth moved to the side."
3512,Certain,455,17,17,0.3,Small,Pasture,Pasture,Photo,No,3,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Flat top, no visible robbers' trenchs on side of trench."
3513,Certain,454,10,10,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,No stones or robbers' trenchs.
3514,Uncertain,453,10,7,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Robbers' trench neary takes up whole mound. The moved arth was deposited to the east.
3515,Certain,454,13,7,0.3,Small,Pasture,Pasture,Photo,No,4,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Uneven surface.
3516,Certain,463,2,2,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Mound was barely visible.
3517,Certain,463,2,2,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Mound was barely visible.
3518,Certain,460,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"No robbers' trenchs, barey visible, bundaries not completely clear."
3519,Certain,428,10,8,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Cut through by drainage ditch. Scatter of medium-sized rocks.
3520,Certain,426,5,5,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,No obvious robbers' trench's. Scatter of medium-sized rocks.
3521,Certain,428,9,8,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Badly eroded.
3522,Certain,425,30,30,2,Medium,Pasture,Pasture,Photo,Yes,3,3,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Scatter of medium-sized rocks. West side recently (~1 yr ago) bulldozed. Large hole filled with rubbish on N side and some old robbers' trench's. Urgent conservation recommended.
3523,Certain,429,20,20,0.7,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Thoroughly robbed with multiple robbers' trench's. Mostly old robbers' trench's.
3524,Certain,432,15,15,0.9,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Scatter of medium-sized rocks. In good condition apart from drainage ditch just touching NE side. No obvious robbers' trench's.
3525,Certain,433,21,21,5,Medium,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Cluster of four mounds close together.
3526,Certain,432,14,14,0.6,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Scattered medium-sized rocks. More robbers' trench's present other than robbers' trench1, but impossible to determine borders of said robbers' trench's."
3527,Certain,427,20,10,0.7,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Scatter of medium-sized rocks. W side taken away in past. No obvious robbers' trench's.
3528,Certain,440,10,10,0.5,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Defunct mound. Scatter of medium-sized rocks around base. Pile of large stones in robbers' trench1. Prior to destruction-0.8-0.9m tall. robbers' trench1 completely hollowed out mound.
3529,Certain,432,10,9,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Scatter of mediumsized rocks. No obvious or new robbers' trench's. Road cuts off part of west side.
3530,Certain,436,4,4,0.2,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Very small-low profile.
3531,Certain,430,7,7,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,Defunct mound. No robbers' trench's.
3532,Certain,428,7,6,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound.
3533,Certain,443,20,15,1,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Cut through by canal (running east-west. Scatter of medium-sized stones.
3534,Certain,439,7,6,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Attached to the side of another larger mound (on northern side).
3535,Certain,427,9,9,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"N edge cut by old drainage ditch, old robbers' trench."
3536,Certain,430,6,6,0.2,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Multiple old robbers' trench's. Next to larer mound (on northern side).
3537,Certain,473,10,10,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Light scatter of medium-sized stones. Completely ploughed over.Very hard to determine if robbers' trench's are really robbers' trench's or remnants from past agricultural activity. Severely dame=aged from agricultural activity.
3538,Certain,472,6,6,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Canal cut through middle. Scatter of medium-sized stones.
3539,Certain,472,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. No obvious robbers' trench's. Light scatter of medium-sized stones. Severely damaged by agricultural activity.
3540,Certain,468,12,12,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Recent ploughing along eastern edge. Severely damaged by agricultural activity.
3541,Certain,468,8,8,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,Scatter of medium-sized stones. No obvious robbers' trench's. Slightly tapers off on east side.
3542,Certain,468,9,7,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Severely damaged from plowing. Light scatter of small stones.
3543,Certain,466,19,19,1,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Light scatter of medium-sized stones. Few scattered large rocks. Possible excavation carried out on western side (old excavation work). Uniform earth displacement from mound suggests this excavation. Almost completely dug out side.
3544,Certain,468,10,8,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Overgrown. No obvious robbers' trench's. Scatter of various large stones.
3545,Certain,467,14,14,0.6,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Scatter of medium-sized stones. Drainage ditch running close to south-west side. Damaged by agricultual activity.
3546,Certain,466,17,15,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Severely damaged from plowing/flattening. Number of old robbers' trench's. Scatter of medium-sized stones.
3547,Certain,466,13,13,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Scatter of medium-sized stones. Severely damaged by agricultural activity and looting.
3548,Certain,466,11,11,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Scatter of medium-sized stones. Some larger rocks. Severely damaged by agricultural activity.
3549,Certain,467,7,7,0.2,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Severely damaged from agricultural activity. Scatter of medium-sized stones.
3550,Certain,465,10,10,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Scatter of medium-sized stones. No obvious robbers' trench's. Damaged by agricultural activity. Close to village, so may be somewhat disrupted."
3551,Certain,464,16,16,0.6,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,North-west corner cut off by road. Damaged by agricultural activity. Scatter of medium-sized stones.
3552,Certain,463,10,8,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Old robbers' trench's (very shallow). Plowed away on eastern side. Scatter of medium-sized stones.
3553,Certain,463,7,7,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Scatter of medium-sized stones. 1 very small, old robbers' trench. Damaged by agricultural activity."
3554,Certain,463,6,6,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"No obvious robbers' trench's. Scatter of medium-sized stones. Damaged by agricultural activity. Built on partial slope, west side higher than east."
3555,Certain,463,7,6,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Large mound joined to TRAP #3556 (southern mound). Scatter of medium-sized stones.
3556,Certain,463,8,7,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Large mound joined to TRAP #3555 (northern mound). Scatter of medium-sized stones.
3557,Certain,463,9,9,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"No obvious robbers' trench's. Scatter of medium-sized stones. Damaged by agricultural activity. Built on partial slope, west side sloped down."
3558,Certain,464,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,No obvious robbers' trench's Scatter of medium-sized stones. Plouhed over. Damaged by agricultural activity.
3559,Certain,463,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Heavily damaged by agricultural activity. Drainage ditch starting on western side. No obvious robbers' trench's.
3560,Certain,464,10,10,0.2,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Heavily robbed with huge crater in middle.
3561,Certain,464,9,9,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Damaged by agicultural activity. No obvious robbers' trench's. Scatter of medium-sized stones.
3562,Certain,465,6,5,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Low visibility for robbers' trench's. Slightly cut by road (IMG 0243). Scatter of medium-sized stones.
3563,Certain,465,7,7,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Damaged heavily by agricultural activity. Road scirts around (almost slightly touching) west and south-west sides.
3564,Certain,466,5,5,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Cut through by 2 roads on north-west and north-east sides. Heavily damaged by agricultural activity and r]construction of roads. No obvious robbers' trench's.
3565,Certain,464,7,7,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,No visible robbers' trench's. Better preserved than most mounds of this side.
3566,Certain,463,9,7,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Cut through by road on east side. Scatter of medium-sized stones. No obvious robbers' trench's.
3567,Certain,463,15,15,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Scatter of medium-sized stones. Some old robbers' trench's. Road on edge of western side (but does not cut through mound however).
3568,Certain,463,8,8,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Canal cut through north-western side.
3569,Certain,464,18,16,0.6,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damaged by agriculture-old looting, no robbers' trench. Some vegetation, 3-5 giant rocks, many small-med. Stones scattered around. Next to road (2m cut by road)."
3570,Certain,463,6,6,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"No obvious robbers' trench-round, low, small-med. Stones scattered on top. Some damage by agricultural activity."
3571,Certain,465,6,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Small defunct mound, large stone in centre, stony centre, damaged by agricultural acitivity. No visible robbers' trenchs."
3572,Certain,462,10,7,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Defunct mound, stony surface, canal running through (N-S), west side taken away, large stones around."
3573,Certain,462,10,10,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"No new robbers' trenchs, damaged by agricultural activity/robbing, uneven surface."
3574,Certain,464,8,8,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Round, slope (east to west), damaged by agricultural activity."
3575,Certain,465,10,6,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Elongated (E-W), disturbed by modern activity. Original centre at west end, concentration of stones, severaly worn, unevem."
3576,Certain,465,8,8,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Round, N-side slightly cut off, med. Stones on top."
3577,Certain,465,8,7,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Overgrown, round, small stones gathered, low and flat."
3578,Certain,467,14,13,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Large stones on top, few rose bushes, flat."
3579,Certain,467,11,10,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,"Severly worn (graze/burn), old robbing but uncertain where. Burnt."
3580,Uncertain,470,7,6,0.2,Small,Pasture,Pasture,Photo,No,4,5,Good,2011,Survey,Skobelevo,,,,"E-side overgrown, w-side burnt surface, defunct mound."
3581,Certain,467,10,10,0.4,Small,Pasture,Pasture,Photo,No,3,3,Good,2011,Survey,Skobelevo,,,,"Partly burnt, light stone scatter. Largely disrupted by modern activity. No visible robbers' trench."
3582,Certain,468,12,10,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Overgrown-lots of vegetation, few large stones on S-side."
3583,Uncertain,467,13,13,0.6,Small,Pasture,Pasture,Photo,No,3,2,Good,2011,Survey,Skobelevo,,,,"No recent robbers' trench-modern damage, damaged with modern earthwork extending south, pile of large stones on W-side."
3584,Certain,462,8,8,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Heavily disrupted by modern use. No rrecent robbers' trench. Old agricultural activity and robbing. No visible robbers' trench.
3585,Certain,461,11,10,0.3,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Badly eroded (agricultural), defunct-middle taken out, dirt trown NE, robbers' trench shallow, stony surface, group of very large stones."
3586,Certain,461,9,8,0.4,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Old robbers' trench in centre and SE east, large stones scattered. No new robbers' trenchs."
3587,Certain,462,9,7,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stony surface, one large stone in centre, roud, no robbers' trench."
3588,Certain,461,7,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Few stones on surface, round, low, flat."
3589,Certain,462,9,8,0.4,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stony surface, large stones aound mound (assist in identifying mound), no recent robbers' trench (all old) badly worn away."
3590,Certain,461,14,14,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Very flat, less stony than average, large stone in centre. Ploughed over, badly eroded."
3591,Certain,461,10,8,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Small stones on surface relatively flat and round.
3592,Certain,462,7,7,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Defunct, round, few stones on top, barely visible, one large stone on top, badly damaged (agricultural activity)."
3593,Certain,463,10,10,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Large stones on surface, damaged by agriculture."
3594,Certain,461,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Round, very flat, few stones on top, heavily damaged by agricultural activity."
3595,Certain,462,7,7,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Uneven surface, stony surface, round, on slight slope."
3596,Uncertain,461,6,6,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,End of terrain wave. Badly damaged by agriculture. No visible robbers' trenchs.
3597,Certain,462,8,8,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Very flat, round, uneven surface, heavily damaged (agriculture activity)."
3598,Uncertain,461,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Round, very flat, barely visible, stony surface."
3599,Certain,460,12,12,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Flattened by agriculture, no visible robbers' trenchs."
3600,Certain,462,20,20,2,Medium,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Excavated mound, bulldozed."
3601,Certain,460,16,16,0.8,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damaged by the roads cutting through it. NE-cut by road, overgrown with vegetation, 2 roads on NW side, one road on SE side with no recent robbers' trench."
3602,Certain,464,17,15,1.5,Medium,Pasture,Pasture,Photo,Yes,4,4,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damage near mound, deep trench on top, large pile of stones near bottom."
3603,Uncertain,464,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stones on surface in overgrown field, defunct, difficult to see, badly damaged by agricultural activity."
3604,Certain,464,10,8,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Overgrown with vegetation, round, damaged from agricultural activity."
3605,Uncertain,447,13,10,0.8,Small,Pasture,Scrub|Tall Grass,Photo,No,3,3,Good,2011,Survey,Yasenovo Region,,,,"Uncertain, possibly a ottoman structure, medium sized field stones piled on top, flattened on top. No obvious rts."
3606,Uncertain,444,10,10,0.8,Small,Pasture,Scrub|Tall Grass,Photo,No,3,2,Good,2011,Survey,Yasenovo Region,,,,"Field Stones piled on top. No obvious robbers trenches overgrown, sceptical should be investigated."
3607,Certain,453,10,10,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Field stones piled on top mostly overgrown. Large stones embedded in centre.
3608,Certain,454,8,8,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,More certain. One old rt. Damaged by agricultural activity.
3609,Uncertain,444,12,11,0.7,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Remote Sensing,Yasenovo Region,,,,"Flattened on top. Piled with field stones. Possibly ottoman, quite steep."
3610,Certain,446,9,9,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Large stones and field stones, unveven surface due to agricultural activity."
3611,Uncertain,445,8,7,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Unusually steep. Light covering with field stones. Large stones on top. Surface uneven, no visible robbers trenches."
3612,Uncertain,444,11,11,1,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Uncertain due to unusual height field stones piled on.
3613,Uncertain,440,8,6,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Unusually steep. Light scatter of embedded stones. Damage on sides from agriculture.
3614,Uncertain,441,12,11,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Highly disturbed, most of south side removed. Overgrown, covered with field stone, no obvious robbers trenches."
